Banvillars (90800) - M. Thierry PATTE
Baon (89430) - M. Damien ROUSSEL
Barbirey-sur-Ouche (21410) - Mme Valérie PAUPERT
Bard-le-Régulier (21430) - M. Patrick GENOTTE
Bard-lès-Époisses (21460) - M. Jean-Michel MASSÉ
Bard-lès-Pesmes (70140) - M. Christophe HENRIET
Barésia-sur-l'Ain (39130) - M. Franck HUGONNET
Barges (21910) - M. André DALLER
Barges (70500) - M. Laurent BERTRAND
Barizey (71640) - M. Dominique GARREY
Barjon (21580) - M. Maurice FRACHISSE
Barnay (71540) - Mme Jacqueline GENTY
Baron (71120) - M. Thierry AUCLAIR
Barretaine (39800) - Mme Sandrine TONNAIRE
Bart (25420) - M. Eric LAMY
Bartherans (25440) - M. Yves MOUGIN
Bassigney (70800) - M. Jean-Luc BRULE
Bassou (89400) - Mme Dorothée MOREAU
Battenans-les-Mines (25640) - M. Henri PETITE
Battenans-Varin (25380) - Mme Christel PILLOT
Battrans (70100) - M. Jérôme PRUNEAU
Baubigny (21340) - M. Rémy MORIN
Baudemont (71800) - M. Robert THOMAS
Baudoncourt (70300) - M. Gérard GROSJEAN
Baudrières (71370) - M. Cédric DAUGE
Baugy (71110) - M. Philippe Manuel TEIXEIRA
Baulay (70160) - M. Frédéric GERARD
Baulme-la-Roche (21410) - M. Raphaël VÉJUX
Baume-les-Dames (25110) - M. Arnaud MARTHEY
Baume-les-Messieurs (39570) - M. Serge MOREAU
Bavans (25550) - Mme Sophie RADREAU
Baverans (39100) - Mme Agnès MATHIOT
Bavilliers (90800) - M. Eric KOEBERLE
Bay (70150) - M. Michel GAILLARD
Bazarnes (89460) - M. Thierry OLIVIER
Bazoches (58190) - M. Jean Marie PAUTRAT
Bazolles (58110) - Mme Jocelyne BAROIN
Béard (58160) - M. Michel VINCENT
Beaubery (71220) - M. Gérard DUCHET
Beaucourt (90500) - M. Thomas BIETRY
Beaufort-Orbagna (39190) - M. Emmanuel KLINGUER
Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur (70100) - M. Alain BERTHET
Beaulieu (21510) - M. Gérard DEFER
Beaulieu (58420) - M. Bertrand RAVOIR
Beaumont (89250) - Mme Flavie BOUROTTE
Beaumont-la-Ferrière (58700) - M. René NICARD
Beaumont-Sardolles (58270) - M. Eric COMPOT
Beaumont-sur-Grosne (71240) - M. Laurent GINNETTI
Beaumont-sur-Vingeanne (21310) - Mme Brigitte RIVIERE BOVE
Beaumotte-Aubertans (70190) - M. Christophe GRANGEOT
Beaumotte-lès-Pin (70150) - M. Bernard DUMONT
Beaune (21200) - M. Alain SUGUENOT
Beaunotte (21510) - M. Michaël CAPLET
Beaurepaire-en-Bresse (71580) - Mme Martine CHEVALLIER
Beauvernois (71270) - Mme Elisabeth CANARD
Beauvilliers (89630) - Mme Evelyne MORIZOT
Beauvoir (89240) - Mme Sophie CHANTEMILLE
Beffia (39270) - M. Jacques VIAL
Beine (89800) - M. Jean MICHAUT
Beire-le-Châtel (21310) - M. Laurent BOISSEROLLES
Beire-le-Fort (21110) - Mme Marie-Françoise DUPAS
Belan-sur-Ource (21570) - M. Thierry NAUDINOT
Belfahy (70290) - M. Julien PY
Belfays (25470) - M. Sébastien PARENT
Belfort (90000) - M. Damien MESLOT
Bellechaume (89210) - M. Jean-Luc DELAGNEAU
Bellecombe (39310) - M. Stéphane GROS
Bellefond (21490) - M. Philippe MEUNIER
Bellefontaine (39400) - Mme Martine GUYON
Belleherbe (25380) - M. Philippe FRANCHINI
Belleneuve (21310) - M. Marc BOEGLIN
Bellenod-sur-Seine (21510) - Mme Valérie BOUCHARD
Bellenot-sous-Pouilly (21320) - M. Pierre-Etienne MERCEY
Bellevesvre (71270) - M. Jean-Luc CANET
Belmont (25530) - Mme Elisabeth BROSSARD
Belmont (39380) - M. Philippe DEGAY
Belmont (70270) - M. Etienne CALLEY
Belonchamp (70270) - M. Vincent SARRE
Belverne (70400) - M. François DUPONT
Belvoir (25430) - M. Christian BRAND
Beneuvre (21290) - M. Alain GALLIMARD
Benoisey (21500) - M. François BOUHIER
Béon (89410) - M. Didier MOREAU
Berche (25420) - M. Jean-Luc PETIOT
Bergesserin (71250) - Mme Edith LEGRAND
Bermont (90400) - M. Pascal GROSJEAN
Bernouil (89360) - M. Dominique FOURNILLON
Bersaillin (39800) - M. Antoine MARCELIN
Berthelange (25410) - M. Marc DUPONT
Béru (89700) - M. Sébastien PODOR
Berzé-la-Ville (71960) - M. Eric FAURE
Berzé-le-Châtel (71960) - M. Christophe GUITTAT
Besain (39800) - M. Serge MAIRE
Besançon (25000) - Mme Anne VIGNOT
Besnans (70230) - Mme Estelle GOUX
Bessey-en-Chaume (21360) - Mme Sylvie LASSEY
Bessey-la-Cour (21360) - M. Jean-Pierre LIEBAULT
Bessey-lès-Cîteaux (21110) - M. Guy MORELLE
Bessoncourt (90160) - M. Thierry BESANCON
Bessy-sur-Cure (89270) - Mme Aurélie LANIO
Betaucourt (70500) - Mme Lydie BILICHTIN
Bethoncourt (25200) - M. Jean ANDRÉ
Bethonvilliers (90150) - M. Alain TRITTER
Betoncourt-lès-Brotte (70300) - Mme Edwige HAEFFELE
Betoncourt-Saint-Pancras (70210) - M. Thierry COUSIN
Betoncourt-sur-Mance (70500) - Mme Virginie HENNINGER
Beugnon (89570) - M. Hervé MORINIERE
Beulotte-Saint-Laurent (70310) - M. Jean-Charles HENRY
Beure (25720) - M. Philippe CHANEY
Beurey-Bauguay (21320) - Mme Corinne MAUGEY
Beurizot (21350) - M. Jean-Michel BOSSELET
Beutal (25250) - M. Roland THIERRY
Beuvron (58210) - M. Cyril MICHEL
Beveuge (70110) - Mme Hélène PETITJEAN
Bévy (21220) - M. Thomas CAGNIANT
Bey (71620) - Mme Catherine DEBEAUNE NÉE BURDIN
Bèze (21310) - M. Hervé LE GOUZ DE SAINT-SEINE
Bézouotte (21310) - M. Pascal THERON
Bians-les-Usiers (25520) - M. Aurélien DORNIER
Biarne (39290) - M. Olivier LACROIX
Biches (58110) - Mme Denise PERRET
Bief (25190) - M. Alexandre PANTEL
Bief-des-Maisons (39150) - M. Daniel MATHIEU
Bief-du-Fourg (39250) - M. François PAGET
Biefmorin (39800) - M. Roland BERTHELIER
Bierry-les-Belles-Fontaines (89420) - M. Daniel RAVERAT
Billecul (39250) - M. Gérald COURVOISIER
Billey (21130) - M. Didier PICHET
Billy-Chevannes (58270) - M. Alain VALLET
Billy-lès-Chanceaux (21450) - M. Jean-Pierre CLERC
Billy-sur-Oisy (58500) - M. Hervé BOURGEOIS
Binges (21270) - M. Hugues ANTOINE
Bissey-la-Côte (21520) - M. Jean-Louis CHAUMONNOT
Bissey-la-Pierre (21330) - M. Emmanuel DEWAELE
Bissey-sous-Cruchaud (71390) - M. Gilles VENOT
Bissy-la-Mâconnaise (71260) - M. Marc SANGOY
Bissy-sous-Uxelles (71460) - Mme Michelle PEPE
Bissy-sur-Fley (71460) - Mme Christine REBOURGEON
Bitry (58310) - M. Jean-Claude FOURNIER
Blacy (89440) - Mme Nadine LEGENDRE
Blagny-sur-Vingeanne (21310) - Mme Marie-Françoise COLLINET
Blaisy-Bas (21540) - M. Alain LAMY
Blaisy-Haut (21540) - M. Hubert FÈVRE
Blamont (25310) - M. Serge DELFILS
Blancey (21320) - Mme Magali HERBERT
Blannay (89200) - Mme Marie-Claire LIMOSIN
Blanot (21430) - M. Patrice DORMENIL
Blanot (71250) - M. Jean-François FARENC
Blanzy (71450) - M. Hervé MAZUREK
Blarians (25640) - M. Jean GERIN
Bleigny-le-Carreau (89230) - M. Frédéric PETIT
Bléneau (89220) - M. Alain DROUHIN
Bletterans (39140) - M. Stéphane LAMBERGER
Bligny-le-Sec (21440) - M. Jean-Charles BAUDION
Bligny-lès-Beaune (21200) - M. Didier DURIAUX
Bligny-sur-Ouche (21360) - M. Denis MYOTTE
Blismes (58120) - M. Marc PERRIN
Blois-sur-Seille (39210) - M. Laurent BESANCON
Blondefontaine (70500) - M. Jacky FAVRET
Blussangeaux (25250) - Mme Marie-Blanche PERNOT
Blussans (25250) - M. Marc-André DODIVERS
Blye (39130) - M. Thierry BAILLY
Boeurs-en-Othe (89770) - Mme Françoise GIVAUDIN
Bois-d'Amont (39220) - M. Michel PUILLET
Bois-d'Arcy (89660) - M. Stéphane BERTHELOT
Bois-de-Gand (39230) - M. Éric MONTUELLE
Bois-Sainte-Marie (71800) - M. Nicolas GEOFFRAY
Boissia (39130) - M. Hervé BAILLY
Bolandoz (25330) - Mme Marie-Pierre GRANDJEAN
Bona (58330) - M. Marc GAUTHIER
Bonboillon (70150) - M. Johan FULE
Boncourt-le-Bois (21700) - Mme Evelyne GAUTHEY
Bondeval (25230) - M. Guy BARBIER
Bonlieu (39130) - M. Hervé REVOL
Bonnal (25680) - Mme Ghislaine VUILLIER
Bonnard (89400) - M. Jean-Luc WARIE
Bonnay (25870) - M. Gilles ORY
Bonnay (71460) - M. Christophe PARAT
Bonnefontaine (39800) - Mme Isabelle ROUSSEY EPOUSE HUMBERT
Bonnencontre (21250) - M. François PERRIN
Bonnétage (25210) - Mme Valérie PAGNOT
Bonnevaux (25560) - Mme Monique BRULPORT
Bonnevent-Velloreille (70700) - Mme Josiane CARDINAL
Borey (70110) - M. Luc GONDELBERG
Bornay (39570) - M. Patrick TARTAVEZ
Boron (90100) - M. Dominique TRELA
Bosjean (71330) - Mme Françoise JACQUARD
Botans (90400) - Mme Marie-Laure FRIEZ
Bouclans (25360) - M. Martial HIRTZEL
Boudreville (21520) - M. Marcel KLINKERT
Bougey (70500) - M. Michel BILLY
Bougnon (70170) - M. Didier HUGEDET
Bouhans (71330) - M. Pierre BOUSQUET
Bouhans-et-Feurg (70100) - M. Claude DEMANGEON
Bouhans-lès-Lure (70200) - M. Eric Lionel FRECHIN
Bouhans-lès-Montbozon (70230) - M. Serge LAURENT
Bouhey (21360) - M. Patrick SEGUIN
Bouhy (58310) - M. Jean-Michel BILLEBAULT
Bouilland (21420) - M. Jean-Noël MORY
Bouix (21330) - M. Filippo MONTAGNA
Boujailles (25560) - M. Fabrice PICARD
Bouligney (70800) - M. Anthony MARIE
Boulot (70190) - M. Claude CHEVALIER
Boult (70190) - M. Dominique GUIGUEN
Bourberain (21610) - M. Cyril BELLANT
Bourbévelle (70500) - M. Christian COLOTTE
Bourbon-Lancy (71140) - Mme Edith GUEUGNEAU
Bourg-de-Sirod (39300) - M. Christophe TONIUTTI
Bourg-le-Comte (71110) - M. Marc MOUILLAUD
Bourg-sous-Châtelet (90110) - M. Armand NAWROT
Bourguignon (25150) - M. Jean-Louis NORIS
Bourguignon-lès-Conflans (70800) - M. Cédric NOLY
Bourguignon-lès-la-Charité (70190) - M. Claude ROUSSELET
Bourguignon-lès-Morey (70120) - Mme Eliane PITAVY
Bourgvilain (71520) - M. Gilles LAMÉTAIRIE
Bournois (25250) - M. Raymond BOBY
Bourogne (90140) - M. Baptiste GUARDIA
Boursières (70000) - M. Jacques MARQUETON
Bousselange (21250) - M. Jean Luc FAUDOT
Boussenois (21260) - M. Stéphane GUINOT
Bousseraucourt (70500) - M. Noël FENOUILLOT
Boussey (21350) - M. Thierry BERTHOLLE
Boussières (25320) - Mme Hélène ASTRIC
Bouverans (25560) - M. Rémi DÉBOIS
Boux-sous-Salmaise (21690) - M. Jean-Pierre MILLERAND
Bouze-lès-Beaune (21200) - M. Pascal HUGUENIN
Bouzeron (71150) - M. Claude GAY
Boyer (71700) - M. Jean-Paul BONTEMPS
Bracon (39110) - M. Patrice VILLALONGA
Bragny-sur-Saône (71350) - Mme Estelle INVERNIZZI
Braillans (25640) - M. Alain BLESSEMAILLE
Brain (21350) - Mme Monique FAILLY
Brainans (39800) - M. Denis BRENIAUX
Branches (89113) - Mme Emilie LAFORGE
Branges (71500) - M. Anthony VADOT
Brannay (89150) - M. David ROUSSEL
Branne (25340) - M. Michel MOTTE
Brans (39290) - M. Michaël PERES
Brassy (58140) - M. Jean-Sébastien HALLIEZ
Braux (21390) - Mme Ludivine BIZOT
Bray (71250) - M. Bernard FROUX
Brazey-en-Morvan (21430) - M. René MARGERIE
Brazey-en-Plaine (21470) - M. Gilles DELEPAU
Brebotte (90140) - M. Pierre VALLAT
Breconchaux (25640) - M. Jean-Louis FAIVRE-PIERRET
Bremondans (25530) - Mme Brigitte TAILLARD
Brémur-et-Vaurois (21400) - M. Gérard MALNOURY
Brères (25440) - M. Henri BARBET
Bresilley (70140) - M. Didier JACQUOT
Bresse-sur-Grosne (71460) - M. Marc Yves MONNOT
Bressey-sur-Tille (21560) - M. Lionel SANCHEZ
Bretagne (90130) - M. Vincent FREARD
Bretenière (21110) - M. Nicolas SCHOUTITH
Bretenières (39120) - M. Alain SCHMITT
Bretigney (25250) - Mme Christine BOSCHI
Bretigney-Notre-Dame (25110) - M. Bertrand RACINE
Bretigny (21490) - M. Didier MAINGAULT
Bretonvillers (25380) - M. Patrice PRETRE
Breuches (70300) - M. Roland CHAMAGNE
Breuchotte (70280) - M. Joël DAVAL
Breugnon (58460) - M. Sébastien REVERDY
Breurey-lès-Faverney (70160) - M. Jean MARCHAL
Brevans (39100) - M. Denis GINDRE
Brèves (58530) - M. Yves LAMBLE
Brevilliers (70400) - M. Michel CLAUDEL
Brey-et-Maison-du-Bois (25240) - M. Didier MINNITI
Brianny (21390) - M. Alain DELAYE
Briant (71110) - M. Charles VERNAY
Briaucourt (70800) - M. Nicolas CHOUX
Brienne (71290) - M. Pascal COUCHOUX
Brienon-sur-Armançon (89210) - M. Jean-Claude CARRA
Brinay (58110) - M. Pierre TISSIER-MARLOT
Brinon-sur-Beuvron (58420) - M. Nicolas SMILEVITCH
Briod (39570) - M. Jean-Marie ECOIFFIER
Brion (71190) - M. François DE GUELIS
Brion (89400) - M. Philippe PETIT
Brion-sur-Ource (21570) - M. Georges MORIN
Brochon (21220) - M. Dominique DUPONT
Brognard (25600) - Mme Gladys BAINIER
Brognon (21490) - M. Ludovic ROCHETTE
Broin (21250) - M. Jean-Christophe GUITTON

Aboën (42380) - M. Christian JOUVE
Abondance (74360) - M. Paul GIRARD-DESPRAULEX
Abrest (03200) - M. Romain LOPEZ
Accons (07160) - Mme Josette CLAUZIER
Affoux (69170) - Mme Sophie CHASSAGNEL
Agnat (43100) - M. Christian PASSEMARD
Agnin (38150) - M. Christian MONTEYREMARD
Agonges (03210) - M. Romain JUGE
Aiguebelette-le-Lac (73610) - M. Claude COUTAZ
Aigueperse (63260) - M. Luc CHAPUT
Aigueperse (69790) - Mme Patricia BRAY
Aiguilhe (43000) - M. Daniel JOUBERT
Ailhon (07200) - M. Jean, Paul LARDY
Ailleux (42130) - M. Alban FONTENILLE
Aillon-le-Jeune (73340) - M. Serge TICHKIEWITCH
Aillon-le-Vieux (73340) - M. Christian GOGNY
Aime-la-Plagne (73210) - Mme Corine MAIRONI GONTHIER
Ainay-le-Château (03360) - M. Stéphane MILAVEAU
Aiton (73220) - M. Benjamin CANOT
Aix-la-Fayette (63980) - M. Guy SAUVADET
Aix-les-Bains (73100) - M. Renaud BERETTI
Aizac (07530) - Mme Marie Christine SAUSSAC
Ajoux (07000) - M. Adrien FEOUGIER
Alba-la-Romaine (07400) - M. Pierre LAULAGNET
Albepierre-Bredons (15300) - M. Xavier FOURNAL
Albertville (73200) - M. Frédéric BURNIER FRAMBORET
Albiez-le-Jeune (73300) - M. Jean-Marc BLANGY
Albiez-Montrond (73300) - M. Jean DIDIER
Albigny-sur-Saône (69250) - M. Yves CHIPIER
Albon (26140) - M. Philippe BECHERAS
Albon-d'Ardèche (07190) - M. Alain BACONNIER
Alboussière (07440) - M. Michel MIZZI
Alby-sur-Chéran (74540) - M. Jean-Claude MARTIN
Alex (74290) - Mme Catherine HAUETER
Aleyrac (26770) - M. Dominique ARNAUD
Alissas (07210) - M. Jérôme BERNARD
Alix (69380) - M. Pascal LEBRUN
Alixan (26300) - M. Jean-Claude DUCLAUX
Allan (26780) - M. Yves COURBIS
Allanche (15160) - M. Philippe ROSSEEL
Allègre (43270) - M. Gilbert MEYSSONNIER
Allemond (38114) - M. Alain GINIES
Alleuze (15100) - M. Michel ROUFFIAC
Allevard (38580) - M. Sidney REBBOAH
Allèves (74540) - Mme Noëlle DELORME
Allex (26400) - M. Gérard CROZIER
Alleyrac (43150) - M. Serge VILLARD
Alleyras (43580) - M. Franck PETIT
Allinges (74200) - M. François DEVILLE
Allondaz (73200) - Mme Frédérique DUC
Allonzier-la-Caille (74350) - M. Jean-Pierre CAUQUOZ
Ally (15700) - M. Pascal TERRAIL
Ally (43380) - M. Jean-Louis PORTAL
Amancy (74800) - M. Dominique DOLDO
Ambel (38970) - M. Jean-Claude ABERT
Ambérieu-en-Bugey (01500) - M. Daniel FABRE
Ambérieux (69480) - Mme Nathalie FAYE
Ambérieux-en-Dombes (01330) - M. Pierre PERNET
Ambert (63600) - M. Guy GORBINET
Ambierle (42820) - M. Pascal Félix MUZART
Ambilly (74100) - M. Guillaume MATHELIER
Ambléon (01300) - Mme Annie BIONDA
Ambonil (26800) - M. Bernard CARRERES
Ambronay (01500) - Mme Marie-Christine BARILLOT
Ambutrix (01500) - M. Dominique DELOFFRE
Amplepuis (69550) - M. René PONTET
Ampuis (69420) - M. Richard BONNEFOUX
Ancône (26200) - M. Christophe FÉRET
Ancy (69490) - Mme Christine DE SAINT JEAN
Andance (07340) - Mme Christelle REYNAUD
Andancette (26140) - M. Frédéric CHENEVIER
Andelaroche (03120) - Mme Pascale RICHARD
Andelat (15100) - M. Daniel MIRAL
Andert-et-Condon (01300) - M. Patrick GUILLERMIN
Andilly (74350) - M. Vincent HUMBERT
Andrézieux-Bouthéon (42160) - M. François DRIOL
Anglards-de-Saint-Flour (15100) - M. Roland BRUNEL
Anglards-de-Salers (15380) - M. François DESCOEUR
Anglefort (01350) - M. Bernard THIBOUD
Anjou (38150) - M. Jean-Michel DOLPHIN
Annecy (74000) - M. François ASTORG
Annemasse (74100) - M. Christian DUPESSEY
Anneyron (26140) - Mme Patricia BOIDIN
Annoisin-Chatelans (38460) - Mme Nora CHEBBI
Annonay (07100) - M. Simon PLENET
Anse (69480) - M. Daniel POMERET
Anterrieux (15110) - M. Marcel CHASTANG
Anthon (38280) - M. Cédric CAMP
Anthy-sur-Léman (74200) - Mme Isabelle ASNI-DUCHÊNE
Antignac (15240) - M. Stéphane BRIANT
Antoingt (63340) - M. Emmanuel GONTHIER
Anzat-le-Luguet (63420) - M. Emmanuel CORREIA
Aoste (38490) - M. Roger MARCEL
Aouste-sur-Sye (26400) - M. Denis BENOIT
Apchat (63420) - M. Patrick PELISSIER
Apchon (15400) - M. Emeric POUGET
Apinac (42550) - Mme Simone CHRISTIN-LAFOND
Apprieu (38140) - M. Dominique PALLIER
Apremont (01100) - M. Claude DOCHE
Apremont (73190) - M. Marc DUPRAZ
Arâches-la-Frasse (74300) - M. Jean-Paul CONSTANT
Aranc (01110) - M. Daniel MATHIEU
Arandas (01230) - M. Lionel MANOS
Arandon-Passins (38510) - Mme Maria SANDRIN
Araules (43200) - Mme Mireille FAURE
Arbent (01100) - M. Philippe CRACCHIOLO
Arbigny (01190) - M. Daniel GRAS
Arbin (73800) - M. Carlo APPRATTI
Arboys en Bugey (01300) - M. Michel-Charles RIERA
Arbusigny (74930) - Mme Régine REMILLON
Arcens (07310) - M. Thierry GIROT
Archamps (74160) - Mme Anne RIESEN
Arches (15200) - M. Yves MAGNE
Archignat (03380) - M. Jérôme COULANJON
Arcinges (42460) - M. Henri GROSDENIS
Arcon (42370) - M. Christian LAURENT
Arconsat (63250) - M. Jean-Eric GARRET
Ardes (63420) - M. Jacques THERME
Ardoix (07290) - Mme Sylvie BONNET
Arenthon (74800) - Mme Chantal COUDURIER
Arfeuilles (03120) - M. Jacques TERRACOL
Argentine (73220) - M. Jean-Claude PERRIER
Argis (01230) - M. Marcel CHEVÉ
Argonay (74370) - M. Gilles FRANCOIS
Arith (73340) - Mme Cécile TRAHAND
Arlanc (63220) - M. Jean SAVINEL
Arlebosc (07410) - M. Michel GAY
Arlempdes (43490) - M. Daniel LIABOEUF
Arlet (43380) - Mme Séverine EYNARD
Armix (01510) - Mme Véronique VUILLOUD
Armoy (74200) - M. Patrick BERNARD
Arnac (15150) - M. Michel CABANES
Arnas (69400) - M. Michel ROMANET-CHANCRIN
Arnayon (26470) - M. Michel BOIS
Arpajon-sur-Cère (15130) - Mme Isabelle LANTUEJOUL
Arpavon (26110) - M. Marc HAMARD
Arpheuilles-Saint-Priest (03420) - M. Jean-Paul LAMOINE
Arras-sur-Rhône (07370) - M. Jean-Marc MOUTON
Arronnes (03250) - M. François SZYPULA
Ars-les-Favets (63700) - Mme Marie TARDIVAT
Ars-sur-Formans (01480) - M. Richard PACCAUD
Arsac-en-Velay (43700) - M. Thierry MOURGUES
Artas (38440) - M. Martial SIMONDANT
Artemare (01510) - M. Roland DESCHAMPS
Arthaz-Pont-Notre-Dame (74380) - Mme Régine MAYORAZ
Arthémonay (26260) - M. Jean-Louis BONNET
Arthun (42130) - M. Jean Claude GARDE
Artonne (63460) - M. Stéphane HOUSSIER
Arvière-en-Valromey (01260) - Mme Annie MEURIAU
Arvillard (73110) - M. Georges COMMUNAL
Asnières-sur-Saône (01570) - M. Jean-Marc WILLEMS
Assieu (38150) - M. Jean Michel SEGUI
Astet (07330) - M. Christian VIDAL
Attignat (01340) - M. Walter MARTIN
Attignat-Oncin (73610) - M. Thomas ILBERT
Aubazat (43380) - M. Alain TAVENARD-DEPHIX
Aubenas (07200) - M. Jean-Yves MEYER
Aubenasson (26340) - Mme Karine POIRÉE
Auberives-en-Royans (38680) - M. Stéphane VILLARD
Auberives-sur-Varèze (38550) - Mme Dorothée ZABOROWSKI
Aubiat (63260) - M. Stéphane BARDIN
Aubière (63170) - M. Sylvain CASILDAS
Aubignas (07400) - M. Serge VILLARD
Aubigny (03460) - M. Etienne RICHET
Aubres (26110) - M. Éric RICHARD
Aubusson-d'Auvergne (63120) - M. Bernard LORTON
Aucelon (26340) - M. Joël BOEYAERT
Audes (03190) - M. Michel CHEYMOL
Augerolles (63930) - M. Ludovic COMBE
Augnat (63340) - Mme Pascale BRUN
Aulan (26570) - Mme Annie FEUILLAS
Aulhat-Flat (63500) - M. Gérard THEVIER
Aulnat (63510) - Mme Christine MANDON
Aurec-sur-Loire (43110) - M. Claude VIAL
Aurel (26340) - M. Jean-Christophe AUBERT
Auriac-l'Église (15500) - M. Vivien BATIFOULIER
Aurières (63210) - M. Alain FARGEIX
Aurillac (15000) - M. Pierre MATHONIER
Auris (38142) - M. Yves MOIROUX
Aurouër (03460) - M. Alain BORDE
Aussois (73500) - M. Stéphane BOYER
Authezat (63114) - M. Pierre METZGER
Autichamp (26400) - M. Denis LATTARD
Autrac (43450) - M. Christophe BEDROSSIAN
Autrans-Méaudre en Vercors (38880) - M. Hubert ARNAUD
Autry-Issards (03210) - M. François REGNAULT
Auvers (43300) - M. René SOULIER
Auzat-la-Combelle (63570) - M. Georges TINET
Auzelles (63590) - Mme Marie-Laure NUNES
Auzers (15240) - M. Jean-Michel VIGNAL
Auzon (43390) - M. Jean-Louis LEGROS
Aveize (69610) - M. Michel BONNIER
Aveizieux (42330) - M. Sylvain DARDOULLIER
Avermes (03000) - M. Alain DENIZOT
Avèze (63690) - M. Gilles BONHOMME
Avignonet (38650) - M. Jérôme FAUCONNIER
Avressieux (73240) - M. Paul RÉGALLET
Avrieux (73500) - M. Jean-Marc BUTTARD
Avrilly (03130) - Mme Solène CARIGNANT
Ayat-sur-Sioule (63390) - M. Jean-Claude BELLARD
Aydat (63970) - M. Franck SERRE
Ayn (73470) - M. Frédéric TOUIHRAT
Ayrens (15250) - M. Hubert BONHOMMET
Ayse (74130) - M. Jean-Pierre MERMIN
Azérat (43390) - M. Gérard BONJEAN
Azolette (69790) - Mme Nicole BRIDAY
Badailhac (15800) - M. Antoine GRICHOIS
Baffie (63600) - M. Christian GUÉNOLÉ
Bâgé-Dommartin (01380) - M. Christian BERNIGAUD
Bâgé-le-Châtel (01380) - M. Jean Louis MALATERRE
Bagneux (03460) - M. Jean-Damien BARRE
Bagnols (63810) - M. Alexandre VERDIER
Bagnols (69620) - M. Jean-François FADY
Bains (43370) - M. Gérard FOUILLIT
Baix (07210) - M. Yves BOYER
Balan (01360) - M. Patrick MEANT
Balazuc (07120) - M. Bernard CONSTANT
Balbigny (42510) - M. Gilles DUPIN
Ballaison (74140) - M. Christophe SONGEON
Ballons (26560) - M. Lionel FOUGERAS
Baneins (01990) - M. Jean-Pierre GRANGE
Banne (07460) - M. Jean-Marie LAGANIER
Bansat (63570) - Mme Annie MALORON
Barberaz (73000) - M. Arthur BOIX-NEVEU
Barberier (03140) - M. Philippe CHATEAU
Barbières (26300) - M. Bernard PREVIEU
Barby (73230) - M. Christophe PIERRETON
Barcelonne (26120) - M. Patrick BROCHIER
Bard (42600) - M. Quentin PÂQUET
Barges (43340) - Mme Laetitia HUGON-HILAIRE
Barnas (07330) - M. Jean-Luc VIDAL
Barnave (26310) - Mme Michelle PHILIPPE
Barrais-Bussolles (03120) - Mme Delphine THEVENOUX
Barraux (38530) - Mme Ingrid BEATINI
Barret-de-Lioure (26570) - M. Ginès ACHAT
Barriac-les-Bosquets (15700) - M. Jean Noël PARRA
Barsac (26150) - M. François GAUTIER
Bas-en-Basset (43210) - M. Guy JOLIVET
Bas-et-Lezat (63310) - M. Claude DENIER
Bassens (73000) - M. Alain THIEFFENAT
Bassignac (15240) - M. Marc MAISONNEUVE
Bassy (74910) - M. Rémi PONCET
Bathernay (26260) - M. Denis DEROUX
Bayet (03500) - M. Philippe BUSSERON
Béard-Géovreissiat (01460) - M. Laurent COMTET
Beauchastel (07800) - Mme Karine TAKES
Beaucroissant (38140) - M. Antoine REBOUL
Beaufin (38970) - M. Emmanuel SERRE
Beaufort (38270) - Mme Christiane D'ORNANO
Beaufort (73270) - M. Christian FRISON-ROCHE
Beaufort-sur-Gervanne (26400) - M. Gérard GAGNIER
Beaujeu (69430) - M. Sylvain SOTTON
Beaulieu (07460) - M. Jean-François BORIE
